2026-05-03 20:01:33 | Amb:55.5 | Hum:50 | Wind:0.0 | Pres:28.99 | SkyDiff:53.5
2026-05-07 08:09:14 | Amb:48.0 | Hum:50 | Wind:0.0 | Pres:29.19 | SkyDiff:65.7
2026-05-07 08:24:15 | Amb:51.4 | Hum:44 | Wind:0.0 | Pres:29.19 | SkyDiff:68.7
2026-05-07 08:39:16 | Amb:52.2 | Hum:40 | Wind:0.0 | Pres:29.19 | SkyDiff:69.6
2026-05-07 08:54:17 | Amb:54.0 | Hum:39 | Wind:0.0 | Pres:29.19 | SkyDiff:70.9
2026-05-07 09:09:18 | Amb:55.3 | Hum:35 | Wind:0.0 | Pres:29.19 | SkyDiff:71.8
2026-05-07 09:24:20 | Amb:57.7 | Hum:32 | Wind:0.0 | Pres:29.19 | SkyDiff:74.0
2026-05-07 09:39:22 | Amb:59.3 | Hum:30 | Wind:0.0 | Pres:29.20 | SkyDiff:74.4
2026-05-07 09:54:24 | Amb:57.0 | Hum:30 | Wind:0.0 | Pres:29.20 | SkyDiff:49.1
2026-05-07 10:09:25 | Amb:58.4 | Hum:29 | Wind:0.0 | Pres:29.20 | SkyDiff:70.5
2026-05-07 10:24:25 | Amb:61.2 | Hum:26 | Wind:0.0 | Pres:29.20 | SkyDiff:75.4
2026-05-07 10:39:27 | Amb:60.1 | Hum:28 | Wind:1.5 | Pres:29.19 | SkyDiff:73.8
2026-05-07 10:54:27 | Amb:59.9 | Hum:26 | Wind:0.0 | Pres:29.19 | SkyDiff:74.5
2026-05-07 11:09:27 | Amb:61.5 | Hum:27 | Wind:0.0 | Pres:29.19 | SkyDiff:63.3
2026-05-07 11:24:29 | Amb:59.9 | Hum:29 | Wind:0.0 | Pres:29.20 | SkyDiff:62.4
2026-05-07 11:39:30 | Amb:62.3 | Hum:27 | Wind:0.0 | Pres:29.19 | SkyDiff:76.0
2026-05-07 11:54:32 | Amb:63.2 | Hum:24 | Wind:0.8 | Pres:29.20 | SkyDiff:73.8
2026-05-07 12:09:33 | Amb:62.7 | Hum:24 | Wind:0.0 | Pres:29.20 | SkyDiff:73.0
2026-05-07 12:24:35 | Amb:64.9 | Hum:22 | Wind:0.0 | Pres:29.19 | SkyDiff:75.0
2026-05-07 12:39:35 | Amb:64.2 | Hum:22 | Wind:0.0 | Pres:29.19 | SkyDiff:77.4
2026-05-07 12:54:35 | Amb:63.6 | Hum:23 | Wind:0.0 | Pres:29.19 | SkyDiff:73.4
2026-05-07 13:09:36 | Amb:66.2 | Hum:22 | Wind:0.0 | Pres:29.17 | SkyDiff:78.5
2026-05-07 13:24:36 | Amb:65.2 | Hum:20 | Wind:0.0 | Pres:29.17 | SkyDiff:49.7
2026-05-07 13:39:37 | Amb:71.8 | Hum:17 | Wind:0.0 | Pres:29.16 | SkyDiff:80.6
2026-05-07 13:54:38 | Amb:70.7 | Hum:17 | Wind:0.0 | Pres:29.16 | SkyDiff:79.4
2026-05-07 14:09:38 | Amb:73.1 | Hum:17 | Wind:0.0 | Pres:29.15 | SkyDiff:80.1
2026-05-07 14:24:39 | Amb:69.3 | Hum:17 | Wind:0.0 | Pres:29.15 | SkyDiff:74.2
2026-05-07 14:39:40 | Amb:74.1 | Hum:16 | Wind:0.0 | Pres:29.15 | SkyDiff:75.5
2026-05-07 14:54:41 | Amb:68.1 | Hum:19 | Wind:0.0 | Pres:29.15 | SkyDiff:70.5
2026-05-07 15:09:42 | Amb:72.8 | Hum:17 | Wind:0.0 | Pres:29.15 | SkyDiff:81.6
2026-05-07 15:24:43 | Amb:70.9 | Hum:17 | Wind:0.0 | Pres:29.15 | SkyDiff:78.7
2026-05-07 15:39:44 | Amb:72.4 | Hum:17 | Wind:0.0 | Pres:29.14 | SkyDiff:80.9
2026-05-07 15:54:44 | Amb:68.9 | Hum:19 | Wind:0.0 | Pres:29.14 | SkyDiff:77.2
2026-05-07 16:09:48 | Amb:62.3 | Hum:23 | Wind:0.0 | Pres:29.14 | SkyDiff:70.0
2026-05-07 16:24:49 | Amb:64.1 | Hum:23 | Wind:0.0 | Pres:29.13 | SkyDiff:71.6
2026-05-07 16:39:50 | Amb:60.8 | Hum:24 | Wind:0.0 | Pres:29.13 | SkyDiff:68.1
2026-05-07 16:54:50 | Amb:62.0 | Hum:22 | Wind:0.0 | Pres:29.12 | SkyDiff:68.7
2026-05-07 17:09:52 | Amb:59.3 | Hum:26 | Wind:0.0 | Pres:29.11 | SkyDiff:63.6
2026-05-07 17:24:52 | Amb:58.5 | Hum:28 | Wind:0.0 | Pres:29.11 | SkyDiff:64.3
2026-05-07 17:39:53 | Amb:58.6 | Hum:27 | Wind:0.0 | Pres:29.11 | SkyDiff:54.4
2026-05-07 17:54:55 | Amb:57.2 | Hum:29 | Wind:0.0 | Pres:29.11 | SkyDiff:40.5
2026-05-07 18:09:58 | Amb:57.0 | Hum:29 | Wind:0.0 | Pres:29.11 | SkyDiff:25.7
2026-05-07 18:24:58 | Amb:56.7 | Hum:29 | Wind:0.0 | Pres:29.11 | SkyDiff:26.7
2026-05-07 18:39:59 | Amb:57.2 | Hum:30 | Wind:0.0 | Pres:29.10 | SkyDiff:28.5
2026-05-07 18:55:01 | Amb:58.0 | Hum:29 | Wind:0.0 | Pres:29.10 | SkyDiff:27.9
2026-05-07 19:10:02 | Amb:57.2 | Hum:29 | Wind:0.0 | Pres:29.10 | SkyDiff:55.1
2026-05-07 19:25:02 | Amb:56.4 | Hum:30 | Wind:0.0 | Pres:29.09 | SkyDiff:60.7
2026-05-07 19:40:04 | Amb:55.1 | Hum:33 | Wind:0.0 | Pres:29.09 | SkyDiff:26.3
2026-05-07 19:55:05 | Amb:54.7 | Hum:32 | Wind:0.0 | Pres:29.09 | SkyDiff:59.2
2026-05-07 20:10:10 | Amb:53.4 | Hum:34 | Wind:0.0 | Pres:29.09 | SkyDiff:54.0
2026-05-07 20:25:11 | Amb:51.9 | Hum:36 | Wind:0.0 | Pres:29.09 | SkyDiff:57.0
2026-05-07 20:40:11 | Amb:50.4 | Hum:38 | Wind:0.0 | Pres:29.09 | SkyDiff:36.7
2026-05-07 20:55:11 | Amb:48.4 | Hum:43 | Wind:0.0 | Pres:29.09 | SkyDiff:54.6
2026-05-07 21:10:12 | Amb:47.5 | Hum:44 | Wind:0.0 | Pres:29.10 | SkyDiff:53.3
2026-05-07 21:25:14 | Amb:47.1 | Hum:45 | Wind:0.0 | Pres:29.10 | SkyDiff:52.7
2026-05-07 21:40:15 | Amb:45.1 | Hum:51 | Wind:0.0 | Pres:29.11 | SkyDiff:51.4
2026-05-07 21:55:15 | Amb:44.7 | Hum:53 | Wind:0.0 | Pres:29.11 | SkyDiff:50.7
2026-05-07 22:10:17 | Amb:43.5 | Hum:55 | Wind:0.0 | Pres:29.11 | SkyDiff:50.0
2026-05-07 22:25:18 | Amb:43.3 | Hum:56 | Wind:0.0 | Pres:29.12 | SkyDiff:48.8
2026-05-07 22:40:20 | Amb:43.7 | Hum:56 | Wind:0.0 | Pres:29.12 | SkyDiff:39.2
2026-05-07 22:55:20 | Amb:44.1 | Hum:57 | Wind:0.0 | Pres:29.12 | SkyDiff:31.8
2026-05-07 23:10:22 | Amb:44.5 | Hum:55 | Wind:0.0 | Pres:29.12 | SkyDiff:50.3
2026-05-07 23:25:23 | Amb:43.5 | Hum:55 | Wind:0.0 | Pres:29.12 | SkyDiff:49.4
2026-05-07 23:40:24 | Amb:42.4 | Hum:60 | Wind:0.0 | Pres:29.12 | SkyDiff:49.0
2026-05-07 23:55:25 | Amb:41.9 | Hum:62 | Wind:0.0 | Pres:29.12 | SkyDiff:48.5
2026-05-08 00:10:26 | Amb:41.2 | Hum:63 | Wind:0.0 | Pres:29.12 | SkyDiff:48.0
2026-05-08 00:25:28 | Amb:43.2 | Hum:57 | Wind:0.0 | Pres:29.13 | SkyDiff:42.9
2026-05-08 00:40:29 | Amb:43.2 | Hum:57 | Wind:0.0 | Pres:29.13 | SkyDiff:35.0
2026-05-08 00:55:29 | Amb:43.0 | Hum:58 | Wind:0.0 | Pres:29.14 | SkyDiff:50.5
2026-05-08 01:10:31 | Amb:41.0 | Hum:63 | Wind:0.0 | Pres:29.14 | SkyDiff:49.1
2026-05-08 01:25:31 | Amb:41.0 | Hum:62 | Wind:0.0 | Pres:29.14 | SkyDiff:49.5
2026-05-08 01:40:33 | Amb:41.6 | Hum:60 | Wind:0.0 | Pres:29.14 | SkyDiff:50.3
2026-05-08 01:55:33 | Amb:39.9 | Hum:66 | Wind:0.0 | Pres:29.13 | SkyDiff:49.5
2026-05-08 02:10:34 | Amb:39.9 | Hum:66 | Wind:0.0 | Pres:29.13 | SkyDiff:49.2
2026-05-08 02:25:35 | Amb:39.8 | Hum:66 | Wind:0.0 | Pres:29.13 | SkyDiff:43.5
2026-05-08 02:40:35 | Amb:40.7 | Hum:67 | Wind:0.0 | Pres:29.13 | SkyDiff:39.0
2026-05-08 02:55:36 | Amb:40.4 | Hum:68 | Wind:0.0 | Pres:29.13 | SkyDiff:44.5
2026-05-08 03:10:36 | Amb:39.2 | Hum:72 | Wind:0.0 | Pres:29.12 | SkyDiff:44.0
2026-05-08 03:25:37 | Amb:38.5 | Hum:73 | Wind:0.0 | Pres:29.12 | SkyDiff:49.3
2026-05-08 03:40:39 | Amb:38.7 | Hum:73 | Wind:0.0 | Pres:29.11 | SkyDiff:49.3
2026-05-08 03:55:40 | Amb:37.6 | Hum:76 | Wind:0.0 | Pres:29.11 | SkyDiff:49.2
2026-05-08 04:10:42 | Amb:37.2 | Hum:78 | Wind:0.0 | Pres:29.11 | SkyDiff:49.0
2026-05-08 04:25:42 | Amb:36.9 | Hum:80 | Wind:0.0 | Pres:29.11 | SkyDiff:49.0
2026-05-08 04:40:44 | Amb:36.0 | Hum:81 | Wind:0.0 | Pres:29.11 | SkyDiff:48.7
2026-05-08 04:55:46 | Amb:35.9 | Hum:81 | Wind:0.0 | Pres:29.11 | SkyDiff:48.7
2026-05-08 05:10:46 | Amb:36.0 | Hum:80 | Wind:0.0 | Pres:29.11 | SkyDiff:48.5
2026-05-08 05:25:46 | Amb:35.7 | Hum:80 | Wind:0.0 | Pres:29.11 | SkyDiff:49.1
2026-05-08 05:40:47 | Amb:35.1 | Hum:81 | Wind:0.0 | Pres:29.11 | SkyDiff:48.3
2026-05-08 05:55:49 | Amb:34.4 | Hum:82 | Wind:0.0 | Pres:29.11 | SkyDiff:47.9
2026-05-08 06:10:49 | Amb:34.4 | Hum:83 | Wind:0.0 | Pres:29.11 | SkyDiff:48.5
2026-05-08 06:25:50 | Amb:34.6 | Hum:85 | Wind:0.0 | Pres:29.10 | SkyDiff:49.0
2026-05-08 06:40:52 | Amb:34.1 | Hum:84 | Wind:0.0 | Pres:29.10 | SkyDiff:49.1
2026-05-08 06:55:53 | Amb:35.5 | Hum:82 | Wind:0.0 | Pres:29.11 | SkyDiff:50.7
2026-05-08 07:10:53 | Amb:37.1 | Hum:78 | Wind:0.0 | Pres:29.11 | SkyDiff:52.6
2026-05-08 07:25:54 | Amb:39.0 | Hum:74 | Wind:0.0 | Pres:29.11 | SkyDiff:55.2
2026-05-08 07:40:55 | Amb:41.8 | Hum:69 | Wind:0.0 | Pres:29.11 | SkyDiff:57.2
2026-05-08 07:55:57 | Amb:46.0 | Hum:61 | Wind:0.0 | Pres:29.11 | SkyDiff:60.9
2026-05-08 08:10:57 | Amb:51.5 | Hum:51 | Wind:0.0 | Pres:29.12 | SkyDiff:66.5
2026-05-08 08:25:58 | Amb:56.2 | Hum:44 | Wind:0.0 | Pres:29.12 | SkyDiff:70.3
2026-05-08 08:40:58 | Amb:57.9 | Hum:42 | Wind:0.0 | Pres:29.12 | SkyDiff:70.7
2026-05-08 08:56:00 | Amb:60.4 | Hum:41 | Wind:0.0 | Pres:29.12 | SkyDiff:73.7
2026-05-08 09:11:00 | Amb:59.8 | Hum:43 | Wind:0.0 | Pres:29.12 | SkyDiff:72.7
2026-05-08 09:26:02 | Amb:64.4 | Hum:35 | Wind:0.0 | Pres:29.11 | SkyDiff:75.8
2026-05-08 09:41:03 | Amb:61.2 | Hum:37 | Wind:0.8 | Pres:29.12 | SkyDiff:72.0
2026-05-08 09:56:04 | Amb:63.5 | Hum:36 | Wind:0.0 | Pres:29.11 | SkyDiff:75.2
2026-05-08 10:11:04 | Amb:67.3 | Hum:32 | Wind:0.0 | Pres:29.11 | SkyDiff:75.8
2026-05-08 10:26:05 | Amb:65.6 | Hum:29 | Wind:0.0 | Pres:29.11 | SkyDiff:74.1
2026-05-08 10:41:06 | Amb:67.1 | Hum:30 | Wind:0.0 | Pres:29.10 | SkyDiff:75.5
2026-05-08 10:56:06 | Amb:69.1 | Hum:22 | Wind:0.0 | Pres:29.11 | SkyDiff:77.1
2026-05-08 11:11:07 | Amb:72.1 | Hum:23 | Wind:0.0 | Pres:29.10 | SkyDiff:80.7
2026-05-08 11:26:07 | Amb:72.5 | Hum:21 | Wind:1.5 | Pres:29.10 | SkyDiff:81.3
2026-05-08 11:41:08 | Amb:73.3 | Hum:17 | Wind:0.0 | Pres:29.09 | SkyDiff:80.6
2026-05-08 11:56:09 | Amb:73.7 | Hum:16 | Wind:0.0 | Pres:29.09 | SkyDiff:81.2
2026-05-08 12:11:11 | Amb:73.8 | Hum:14 | Wind:0.0 | Pres:29.09 | SkyDiff:85.0
2026-05-08 12:26:12 | Amb:73.8 | Hum:15 | Wind:0.0 | Pres:29.09 | SkyDiff:83.4
2026-05-08 12:41:12 | Amb:73.8 | Hum:18 | Wind:0.0 | Pres:29.08 | SkyDiff:80.7
2026-05-08 12:56:12 | Amb:72.8 | Hum:18 | Wind:0.0 | Pres:29.08 | SkyDiff:79.1
2026-05-08 13:11:13 | Amb:76.3 | Hum:14 | Wind:0.0 | Pres:29.07 | SkyDiff:82.8
2026-05-08 13:26:14 | Amb:77.5 | Hum:12 | Wind:0.0 | Pres:29.06 | SkyDiff:74.5
2026-05-08 13:41:14 | Amb:80.7 | Hum:10 | Wind:0.0 | Pres:29.05 | SkyDiff:78.0
2026-05-08 13:56:15 | Amb:83.5 | Hum:9 | Wind:0.0 | Pres:29.05 | SkyDiff:76.3
2026-05-08 14:11:16 | Amb:82.0 | Hum:9 | Wind:0.8 | Pres:29.04 | SkyDiff:70.5
2026-05-08 14:26:17 | Amb:80.2 | Hum:9 | Wind:0.8 | Pres:29.04 | SkyDiff:64.5
2026-05-08 14:41:19 | Amb:80.2 | Hum:9 | Wind:0.0 | Pres:29.03 | SkyDiff:72.5
2026-05-08 14:56:21 | Amb:82.4 | Hum:8 | Wind:0.0 | Pres:29.03 | SkyDiff:68.7
2026-05-08 15:11:22 | Amb:78.0 | Hum:11 | Wind:0.0 | Pres:29.03 | SkyDiff:60.7
2026-05-08 15:26:23 | Amb:76.4 | Hum:11 | Wind:0.0 | Pres:29.02 | SkyDiff:63.6
2026-05-08 15:41:25 | Amb:82.3 | Hum:10 | Wind:0.0 | Pres:29.02 | SkyDiff:86.0
2026-05-08 15:56:25 | Amb:79.1 | Hum:10 | Wind:0.0 | Pres:29.02 | SkyDiff:82.8
2026-05-08 16:11:26 | Amb:74.3 | Hum:13 | Wind:0.0 | Pres:29.01 | SkyDiff:78.5
2026-05-08 16:26:27 | Amb:71.7 | Hum:15 | Wind:0.0 | Pres:29.01 | SkyDiff:75.8
2026-05-08 16:41:28 | Amb:71.6 | Hum:14 | Wind:0.0 | Pres:29.00 | SkyDiff:76.9
2026-05-08 16:56:32 | Amb:70.9 | Hum:15 | Wind:0.0 | Pres:29.00 | SkyDiff:74.6
2026-05-08 17:11:33 | Amb:65.4 | Hum:17 | Wind:0.0 | Pres:29.00 | SkyDiff:70.4
2026-05-08 17:26:34 | Amb:64.5 | Hum:17 | Wind:0.0 | Pres:28.99 | SkyDiff:67.7
2026-05-08 17:41:34 | Amb:65.0 | Hum:17 | Wind:0.0 | Pres:28.99 | SkyDiff:68.7
2026-05-08 17:56:35 | Amb:63.9 | Hum:19 | Wind:0.0 | Pres:28.99 | SkyDiff:66.8
2026-05-08 18:11:36 | Amb:63.6 | Hum:19 | Wind:0.0 | Pres:28.99 | SkyDiff:66.9
2026-05-08 18:26:38 | Amb:63.9 | Hum:18 | Wind:0.0 | Pres:28.99 | SkyDiff:66.7
2026-05-08 18:41:39 | Amb:66.8 | Hum:16 | Wind:0.0 | Pres:28.99 | SkyDiff:70.3
2026-05-08 18:56:41 | Amb:64.4 | Hum:16 | Wind:0.0 | Pres:28.99 | SkyDiff:66.7
2026-05-08 19:11:42 | Amb:64.0 | Hum:18 | Wind:0.0 | Pres:28.99 | SkyDiff:67.3
2026-05-08 19:26:44 | Amb:65.7 | Hum:15 | Wind:0.0 | Pres:28.99 | SkyDiff:66.9
2026-05-08 19:41:45 | Amb:61.1 | Hum:19 | Wind:0.0 | Pres:28.99 | SkyDiff:64.4
2026-05-08 19:56:47 | Amb:59.6 | Hum:20 | Wind:0.0 | Pres:28.98 | SkyDiff:62.1
2026-05-08 20:11:51 | Amb:58.7 | Hum:21 | Wind:0.0 | Pres:28.98 | SkyDiff:62.4
2026-05-08 20:26:51 | Amb:56.8 | Hum:22 | Wind:0.0 | Pres:28.97 | SkyDiff:60.3
2026-05-08 20:41:52 | Amb:55.9 | Hum:21 | Wind:0.0 | Pres:28.97 | SkyDiff:59.2
2026-05-08 20:56:54 | Amb:54.9 | Hum:22 | Wind:0.0 | Pres:28.97 | SkyDiff:57.8
2026-05-08 21:11:55 | Amb:52.7 | Hum:26 | Wind:0.0 | Pres:28.97 | SkyDiff:56.5
2026-05-08 21:26:57 | Amb:51.8 | Hum:28 | Wind:0.0 | Pres:28.97 | SkyDiff:55.3
2026-05-08 21:41:58 | Amb:50.6 | Hum:32 | Wind:0.0 | Pres:28.97 | SkyDiff:54.3
2026-05-08 21:56:59 | Amb:50.4 | Hum:32 | Wind:0.0 | Pres:28.97 | SkyDiff:53.8
2026-05-08 22:12:00 | Amb:50.7 | Hum:29 | Wind:0.0 | Pres:28.98 | SkyDiff:54.4
2026-05-08 22:27:01 | Amb:50.4 | Hum:31 | Wind:0.0 | Pres:28.98 | SkyDiff:53.5
2026-05-08 22:42:01 | Amb:49.4 | Hum:32 | Wind:0.0 | Pres:28.98 | SkyDiff:52.2
2026-05-08 22:57:02 | Amb:49.3 | Hum:32 | Wind:0.0 | Pres:28.97 | SkyDiff:51.4
2026-05-08 23:45:15 | Amb:48.8 | Hum:33 | Wind:0.0 | Pres:28.96 | SkyDiff:49.1
2026-05-09 00:00:15 | Amb:49.5 | Hum:32 | Wind:0.0 | Pres:28.95 | SkyDiff:51.0
2026-05-09 00:15:16 | Amb:49.2 | Hum:32 | Wind:0.0 | Pres:28.95 | SkyDiff:49.0
2026-05-09 00:30:18 | Amb:49.3 | Hum:32 | Wind:0.0 | Pres:28.94 | SkyDiff:48.7
2026-05-09 00:45:18 | Amb:50.3 | Hum:31 | Wind:0.0 | Pres:28.94 | SkyDiff:49.8
2026-05-09 01:00:20 | Amb:50.5 | Hum:31 | Wind:0.0 | Pres:28.94 | SkyDiff:50.2
2026-05-09 01:15:20 | Amb:50.1 | Hum:32 | Wind:0.0 | Pres:28.93 | SkyDiff:49.1
2026-05-09 01:30:20 | Amb:50.2 | Hum:32 | Wind:0.0 | Pres:28.93 | SkyDiff:48.5
2026-05-09 01:45:22 | Amb:49.6 | Hum:34 | Wind:0.0 | Pres:28.94 | SkyDiff:42.8
2026-05-09 02:00:22 | Amb:50.3 | Hum:35 | Wind:0.0 | Pres:28.93 | SkyDiff:46.0
2026-05-09 02:15:22 | Amb:49.9 | Hum:40 | Wind:0.0 | Pres:28.93 | SkyDiff:44.7
2026-05-09 02:30:23 | Amb:49.6 | Hum:46 | Wind:0.0 | Pres:28.92 | SkyDiff:44.7
2026-05-09 02:45:25 | Amb:49.9 | Hum:51 | Wind:0.0 | Pres:28.92 | SkyDiff:45.4
2026-05-09 03:00:26 | Amb:49.9 | Hum:56 | Wind:0.0 | Pres:28.91 | SkyDiff:45.7
2026-05-09 03:15:27 | Amb:49.1 | Hum:60 | Wind:0.0 | Pres:28.91 | SkyDiff:44.7
2026-05-09 03:30:28 | Amb:48.9 | Hum:65 | Wind:0.0 | Pres:28.90 | SkyDiff:45.4
2026-05-09 03:45:28 | Amb:48.7 | Hum:70 | Wind:0.0 | Pres:28.90 | SkyDiff:44.7
2026-05-09 04:00:30 | Amb:49.2 | Hum:72 | Wind:0.0 | Pres:28.89 | SkyDiff:40.5
2026-05-09 04:15:31 | Amb:49.7 | Hum:73 | Wind:0.0 | Pres:28.89 | SkyDiff:20.4
2026-05-09 04:30:32 | Amb:49.7 | Hum:75 | Wind:0.0 | Pres:28.88 | SkyDiff:42.8
2026-05-09 04:45:34 | Amb:49.5 | Hum:78 | Wind:0.0 | Pres:28.88 | SkyDiff:44.7
2026-05-09 05:00:36 | Amb:49.2 | Hum:81 | Wind:0.0 | Pres:28.88 | SkyDiff:43.3
2026-05-09 05:15:38 | Amb:49.0 | Hum:82 | Wind:0.0 | Pres:28.87 | SkyDiff:45.2
2026-05-09 05:30:39 | Amb:49.5 | Hum:82 | Wind:0.0 | Pres:28.86 | SkyDiff:45.9
2026-05-09 05:45:39 | Amb:49.6 | Hum:83 | Wind:0.0 | Pres:28.86 | SkyDiff:39.3
2026-05-09 06:00:41 | Amb:50.0 | Hum:82 | Wind:0.0 | Pres:28.86 | SkyDiff:32.9
2026-05-09 06:15:41 | Amb:50.2 | Hum:82 | Wind:0.0 | Pres:28.86 | SkyDiff:29.3
2026-05-09 06:30:43 | Amb:50.7 | Hum:81 | Wind:0.0 | Pres:28.85 | SkyDiff:35.9
2026-05-09 06:45:43 | Amb:51.8 | Hum:79 | Wind:0.0 | Pres:28.85 | SkyDiff:35.2
2026-05-09 07:00:44 | Amb:53.9 | Hum:74 | Wind:0.0 | Pres:28.85 | SkyDiff:28.0
2026-05-09 07:15:44 | Amb:54.0 | Hum:76 | Wind:0.8 | Pres:28.84 | SkyDiff:38.3
2026-05-09 07:30:45 | Amb:54.8 | Hum:73 | Wind:0.0 | Pres:28.84 | SkyDiff:42.9
2026-05-09 07:45:49 | Amb:55.1 | Hum:71 | Wind:0.0 | Pres:28.84 | SkyDiff:46.2
2026-05-09 08:00:51 | Amb:58.3 | Hum:63 | Wind:0.0 | Pres:28.84 | SkyDiff:41.1
2026-05-09 08:15:51 | Amb:61.2 | Hum:56 | Wind:0.0 | Pres:28.84 | SkyDiff:49.6
2026-05-09 08:30:51 | Amb:64.4 | Hum:50 | Wind:0.0 | Pres:28.84 | SkyDiff:54.1
2026-05-09 08:45:53 | Amb:65.8 | Hum:47 | Wind:0.0 | Pres:28.85 | SkyDiff:56.9
2026-05-09 09:00:54 | Amb:69.0 | Hum:43 | Wind:0.0 | Pres:28.84 | SkyDiff:47.3
2026-05-09 09:15:56 | Amb:69.1 | Hum:42 | Wind:0.0 | Pres:28.84 | SkyDiff:59.9
2026-05-09 22:39:29 | Amb:51.1 | Hum:48 | Wind:0.0 | Pres:29.04 | SkyDiff:56.5
2026-05-09 22:54:31 | Amb:50.5 | Hum:49 | Wind:0.0 | Pres:29.05 | SkyDiff:57.2
2026-05-09 22:57:46 | Amb:50.8 | Hum:48 | Wind:0.0 | Pres:29.05 | SkyDiff:57.4
2026-05-09 23:12:46 | Amb:50.4 | Hum:49 | Wind:0.0 | Pres:29.05 | SkyDiff:55.9
2026-05-09 23:27:47 | Amb:51.4 | Hum:48 | Wind:0.0 | Pres:29.05 | SkyDiff:58.2
2026-05-09 23:42:48 | Amb:52.4 | Hum:46 | Wind:0.0 | Pres:29.06 | SkyDiff:59.3
2026-05-09 23:57:49 | Amb:52.2 | Hum:46 | Wind:0.0 | Pres:29.07 | SkyDiff:59.9
2026-05-10 00:12:51 | Amb:51.1 | Hum:46 | Wind:0.0 | Pres:29.08 | SkyDiff:59.4
2026-05-10 00:27:53 | Amb:50.8 | Hum:44 | Wind:0.0 | Pres:29.09 | SkyDiff:59.5
2026-05-10 00:42:55 | Amb:50.5 | Hum:43 | Wind:0.0 | Pres:29.10 | SkyDiff:59.3
2026-05-10 00:57:55 | Amb:50.2 | Hum:42 | Wind:0.0 | Pres:29.11 | SkyDiff:59.9
2026-05-10 01:12:55 | Amb:49.5 | Hum:42 | Wind:0.0 | Pres:29.13 | SkyDiff:59.1
2026-05-10 01:27:55 | Amb:49.0 | Hum:42 | Wind:0.0 | Pres:29.14 | SkyDiff:59.6
2026-05-10 01:42:56 | Amb:48.2 | Hum:42 | Wind:0.0 | Pres:29.15 | SkyDiff:60.0
2026-05-10 01:57:58 | Amb:47.4 | Hum:43 | Wind:0.0 | Pres:29.16 | SkyDiff:59.7
2026-05-10 02:12:58 | Amb:46.7 | Hum:43 | Wind:0.0 | Pres:29.17 | SkyDiff:59.1
2026-05-10 02:27:58 | Amb:46.2 | Hum:43 | Wind:0.0 | Pres:29.17 | SkyDiff:58.9
2026-05-10 02:42:58 | Amb:45.4 | Hum:44 | Wind:0.0 | Pres:29.17 | SkyDiff:59.6
2026-05-10 02:57:59 | Amb:43.6 | Hum:48 | Wind:0.0 | Pres:29.17 | SkyDiff:57.9
2026-05-10 03:12:59 | Amb:43.3 | Hum:50 | Wind:0.0 | Pres:29.17 | SkyDiff:57.6
2026-05-10 03:28:00 | Amb:43.0 | Hum:50 | Wind:0.0 | Pres:29.18 | SkyDiff:57.8
2026-05-10 03:43:01 | Amb:42.5 | Hum:51 | Wind:0.0 | Pres:29.18 | SkyDiff:56.9
2026-05-10 03:58:03 | Amb:42.0 | Hum:52 | Wind:0.0 | Pres:29.19 | SkyDiff:57.1
2026-05-10 04:13:04 | Amb:41.8 | Hum:52 | Wind:0.0 | Pres:29.20 | SkyDiff:57.7
2026-05-10 04:28:05 | Amb:39.8 | Hum:57 | Wind:0.0 | Pres:29.21 | SkyDiff:54.8
2026-05-10 04:43:06 | Amb:39.6 | Hum:58 | Wind:0.0 | Pres:29.21 | SkyDiff:54.5
2026-05-10 04:58:07 | Amb:37.8 | Hum:64 | Wind:0.0 | Pres:29.22 | SkyDiff:53.1
2026-05-10 05:13:09 | Amb:37.9 | Hum:63 | Wind:0.0 | Pres:29.22 | SkyDiff:53.7
2026-05-10 05:28:11 | Amb:37.5 | Hum:68 | Wind:0.0 | Pres:29.23 | SkyDiff:53.6
2026-05-10 05:43:12 | Amb:37.3 | Hum:67 | Wind:0.0 | Pres:29.24 | SkyDiff:54.0
2026-05-10 05:58:13 | Amb:37.3 | Hum:68 | Wind:0.0 | Pres:29.24 | SkyDiff:53.9
2026-05-10 06:13:15 | Amb:35.9 | Hum:73 | Wind:0.0 | Pres:29.25 | SkyDiff:52.8
2026-05-10 06:28:15 | Amb:35.4 | Hum:75 | Wind:0.0 | Pres:29.26 | SkyDiff:52.3
2026-05-10 06:43:16 | Amb:36.3 | Hum:72 | Wind:0.0 | Pres:29.26 | SkyDiff:53.1
2026-05-10 06:58:17 | Amb:37.3 | Hum:72 | Wind:0.0 | Pres:29.26 | SkyDiff:54.8
2026-05-10 07:13:18 | Amb:38.4 | Hum:70 | Wind:0.0 | Pres:29.27 | SkyDiff:54.7
2026-05-10 07:28:19 | Amb:40.3 | Hum:65 | Wind:0.0 | Pres:29.27 | SkyDiff:57.0
2026-05-10 07:43:20 | Amb:44.3 | Hum:58 | Wind:0.0 | Pres:29.27 | SkyDiff:61.6
2026-05-10 07:58:20 | Amb:50.5 | Hum:44 | Wind:0.0 | Pres:29.28 | SkyDiff:66.5
2026-05-10 08:13:22 | Amb:54.7 | Hum:37 | Wind:0.0 | Pres:29.28 | SkyDiff:71.6
2026-05-10 08:28:23 | Amb:56.0 | Hum:32 | Wind:0.0 | Pres:29.29 | SkyDiff:72.3
